"","chrom","ConsensusID","n_calls_group","n_programs_group","n_PASS_group","n_ind_group","start_plus_CI_group","start_minus_CI_group","end_plus_CI_group","end_minus_CI_group","pass"
"12170","NC_044058.1",12170,1,1,0,1,13400354,13400257,13402683,13402586,FALSE
"12171","NC_044058.1",12171,2,2,0,1,13423091,13403035,13924147,13904091,FALSE
"12172","NC_044058.1",12172,7,3,0,6,14045928,13215332,28629969,27306380,FALSE
"12173","NC_044058.1",12173,5,1,0,5,13421961,13421946,13422197,13422182,FALSE
"12174","NC_044058.1",12174,4,1,0,4,13986019,13239845,26607860,25733246,FALSE
"12175","NC_044058.1",12175,5,2,0,4,13443947,13443873,13445798,13445724,FALSE
"12176","NC_044058.1",12176,1,1,0,1,13474521,13425979,14688070,14639528,FALSE
"12177","NC_044058.1",12177,5,3,0,3,13517450,13424080,15839539,15746169,FALSE
"12178","NC_044058.1",12178,2,2,0,1,13489274,13489183,13491537,13491446,FALSE
"12179","NC_044058.1",12179,2,2,0,1,13691195,13291193,23970313,23570311,FALSE
"12180","NC_044058.1",12180,1,1,0,1,13559762,13431063,16777168,16648469,FALSE
"12181","NC_044058.1",12181,2,1,0,2,13824584,13410645,19241406,18845183,FALSE
"12182","NC_044058.1",12182,4,3,0,1,13527354,13526610,13528223,13527058,FALSE
"12183","NC_044058.1",12183,1,1,0,1,13550361,13520347,14300704,14270690,FALSE
"12184","NC_044058.1",12184,2,2,0,1,13564898,13564802,13567316,13567220,FALSE
"12185","NC_044058.1",12185,1,1,0,1,13590800,13543210,14779700,14732110,FALSE
"12186","NC_044058.1",12186,1,1,0,1,13595793,13543731,14897330,14845268,FALSE
"12187","NC_044058.1",12187,9,3,0,6,13782485,13449131,20580740,20221831,FALSE
"12188","NC_044058.1",12188,2,2,0,1,13796990,13634050,17870476,17707536,FALSE
"12189","NC_044058.1",12189,1,1,0,1,13719778,13719320,13720296,13719838,FALSE
"12190","NC_044058.1",12190,1,1,0,1,13899671,13612882,21068873,20782084,FALSE
"12191","NC_044058.1",12191,1,1,0,1,13778096,13741364,14696387,14659655,FALSE
"12192","NC_044058.1",12192,1,1,0,1,13776213,13776150,13777162,13777099,FALSE
"12193","NC_044058.1",12193,3,1,0,3,14382429,13586404,25340040,24793681,FALSE
"12194","NC_044058.1",12194,1,1,0,1,13891942,13724636,18074607,17907301,FALSE
"12195","NC_044058.1",12195,1,1,0,1,13850096,13842730,14034228,14026862,FALSE
"12196","NC_044058.1",12196,5,2,0,5,14292223,13752505,23410479,22861215,FALSE
"12197","NC_044058.1",12197,4,2,0,3,14519945,13778268,22781979,22077243,FALSE
"12198","NC_044058.1",12198,2,2,0,1,14014113,13915068,16490226,16391181,FALSE
"12199","NC_044058.1",12199,2,2,0,2,14153969,13863120,19184182,18979526,FALSE
"12200","NC_044058.1",12200,1,1,0,1,14035380,13978350,15460984,15403954,FALSE
"12201","NC_044058.1",12201,4,1,0,4,14269183,13556219,30897686,29924214,FALSE
"12202","NC_044058.1",12202,1,1,0,1,14077231,13952889,17185557,17061215,FALSE
"12203","NC_044058.1",12203,2,2,0,1,14041335,14041139,14046251,14046055,FALSE
"12204","NC_044058.1",12204,1,1,0,1,14179489,13911243,20885635,20617389,FALSE
"12205","NC_044058.1",12205,2,1,0,2,14091495,14091427,14093211,14093143,FALSE
"12206","NC_044058.1",12206,2,1,0,2,14322533,13962657,21625810,21097803,FALSE
"12207","NC_044058.1",12207,1,1,0,1,14173013,14099585,16008694,15935266,FALSE
"12208","NC_044058.1",12208,1,1,0,1,14285358,14032210,20614054,20360906,FALSE
"12209","NC_044058.1",12209,3,3,0,1,14163369,14162729,14165639,14164999,FALSE
"12210","NC_044058.1",12210,2,2,0,1,14278811,14051254,19967493,19739936,FALSE
"12211","NC_044058.1",12211,3,3,0,1,14250938,14249714,14265676,14264452,FALSE
"12212","NC_044058.1",12212,1,1,0,1,14458550,14058546,29566423,29166419,FALSE
"12213","NC_044058.1",12213,1,1,0,1,14304825,14218379,16465776,16379330,FALSE
"12214","NC_044058.1",12214,1,1,0,1,14347296,14347263,14347967,14347934,FALSE
"12215","NC_044058.1",12215,1,1,0,1,14347854,14347838,14348231,14348215,FALSE
"12216","NC_044058.1",12216,1,1,0,1,14405606,14319511,16557858,16471763,FALSE
"12217","NC_044058.1",12217,1,1,0,1,14413546,14317665,16809733,16713852,FALSE
"12218","NC_044058.1",12218,40,3,6,13,14395258,14394166,14397251,14396225,FALSE
"12219","NC_044058.1",12219,2,2,0,1,14459279,14459259,14459762,14459742,FALSE
"12220","NC_044058.1",12220,2,2,0,1,14459284,14459268,14459697,14459681,FALSE
"12221","NC_044058.1",12221,4,2,0,3,15267330,14317359,30535312,29748471,FALSE
"12222","NC_044058.1",12222,1,1,0,1,14539087,14539025,14540643,14540581,FALSE
"12223","NC_044058.1",12223,1,1,0,1,14539213,14539158,14540583,14540528,FALSE
"12224","NC_044058.1",12224,3,2,0,2,14597716,14597579,14600161,14600057,FALSE
"12225","NC_044058.1",12225,7,2,0,4,15363149,14446575,26648008,26162108,FALSE
"12226","NC_044058.1",12226,2,2,0,1,14877850,14477847,26172451,25772448,FALSE
"12227","NC_044058.1",12227,2,1,0,2,15163820,14594188,22269796,21753731,FALSE
"12228","NC_044058.1",12228,2,1,0,2,14883511,14747577,18181822,17962149,FALSE
"12229","NC_044058.1",12229,1,1,0,1,14858671,14836761,15406402,15384492,FALSE
"12230","NC_044058.1",12230,3,2,0,2,14965327,14777035,19211895,18997547,FALSE
"12231","NC_044058.1",12231,1,1,0,1,14918563,14903007,15307461,15291905,FALSE
"12232","NC_044058.1",12232,1,1,0,1,15138939,14738939,27808855,27408855,FALSE
"12233","NC_044058.1",12233,1,1,0,1,14950020,14948862,14978984,14977826,FALSE
"12234","NC_044058.1",12234,1,1,0,1,15085231,15085220,15085394,15085383,FALSE
"12235","NC_044058.1",12235,1,1,0,1,15167323,15006725,19162261,19001663,FALSE
"12236","NC_044058.1",12236,3,2,0,2,15372680,14958000,29723191,28994564,FALSE
"12237","NC_044058.1",12237,1,1,0,1,15189875,15130677,16669839,16610641,FALSE
"12238","NC_044058.1",12238,1,1,0,1,15377061,14976849,27089317,26689105,FALSE
"12239","NC_044058.1",12239,1,1,0,1,15218273,15155177,16795660,16732564,FALSE
"12240","NC_044058.1",12240,1,1,0,1,15289474,15122475,19463592,19296593,FALSE
"12241","NC_044058.1",12241,1,1,0,1,15215766,15201578,15570491,15556303,FALSE
"12242","NC_044058.1",12242,1,1,0,1,15317348,15115811,20355485,20153948,FALSE
"12243","NC_044058.1",12243,10,3,0,8,16124719,15035943,28949092,27808267,FALSE
"12244","NC_044058.1",12244,1,1,0,1,15329350,15149055,19836502,19656207,FALSE
"12245","NC_044058.1",12245,1,1,0,1,15394210,15095994,22849619,22551403,FALSE
"12246","NC_044058.1",12246,2,2,0,1,15425757,15403461,15983133,15960837,FALSE
"12247","NC_044058.1",12247,1,1,0,1,15477642,15411188,17138779,17072325,FALSE
"12248","NC_044058.1",12248,2,2,0,1,15513536,15494824,15981337,15962625,FALSE
"12249","NC_044058.1",12249,1,1,0,1,15606557,15432867,19948823,19775133,FALSE
"12250","NC_044058.1",12250,1,1,0,1,15721464,15321461,30575730,30175727,FALSE
"12251","NC_044058.1",12251,1,1,0,1,15571580,15570662,15572238,15571320,FALSE
"12252","NC_044058.1",12252,6,2,0,5,15780872,14958000,29394564,28355513,FALSE
"12253","NC_044058.1",12253,3,1,0,3,16171979,15424083,27356301,26509847,FALSE
"12254","NC_044058.1",12254,1,1,0,1,15659215,15658473,15660146,15659404,FALSE
"12255","NC_044058.1",12255,1,1,0,1,15776812,15623603,19606753,19453544,FALSE
"12256","NC_044058.1",12256,4,2,0,1,15704075,15704065,15704237,15704226,FALSE
"12257","NC_044058.1",12257,1,1,0,1,15717989,15717985,15718105,15718101,FALSE
"12258","NC_044058.1",12258,1,1,0,1,15800121,15666173,19148837,19014889,FALSE
"12259","NC_044058.1",12259,1,1,0,1,15755439,15755423,15755853,15755837,FALSE
"12260","NC_044058.1",12260,1,1,0,1,15889149,15690137,20864428,20665416,FALSE
"12261","NC_044058.1",12261,1,1,0,1,15957703,15681528,22861862,22585687,FALSE
"12262","NC_044058.1",12262,1,1,0,1,16086461,15733464,24911031,24558034,FALSE
"12263","NC_044058.1",12263,1,1,0,1,16058651,15828177,21820418,21589944,FALSE
"12264","NC_044058.1",12264,13,3,0,10,16912712,15325824,28438652,27314479,FALSE
"12265","NC_044058.1",12265,2,2,0,1,16099973,15843987,22499608,22243622,FALSE
"12266","NC_044058.1",12266,1,1,0,1,16120957,15955301,20260833,20095177,FALSE
"12267","NC_044058.1",12267,2,2,0,1,16093100,16093060,16094055,16094015,FALSE
"12268","NC_044058.1",12268,3,1,0,3,16100901,16098583,16138877,16136393,FALSE
"12269","NC_044058.1",12269,1,1,0,1,16201769,16001360,21211656,21011247,FALSE
"12270","NC_044058.1",12270,1,1,0,1,16202413,16061237,19731833,19590657,FALSE
"12271","NC_044058.1",12271,2,1,0,2,16390986,16049027,20902736,20668816,FALSE
"12272","NC_044058.1",12272,2,2,0,1,16348381,15948379,29924274,29524272,FALSE
"12273","NC_044058.1",12273,2,1,0,2,16226109,16210389,16601804,16586084,FALSE
"12274","NC_044058.1",12274,1,1,0,1,16396400,16082090,24254127,23939817,FALSE
"12275","NC_044058.1",12275,1,1,0,1,16314017,16240128,18161084,18087195,FALSE
"12276","NC_044058.1",12276,1,1,0,1,16337518,16274612,17909689,17846783,FALSE
"12277","NC_044058.1",12277,4,2,0,3,16856093,16134321,26178210,25729935,FALSE
"12278","NC_044058.1",12278,1,1,0,1,16333913,16319103,16704181,16689371,FALSE
"12279","NC_044058.1",12279,2,1,0,2,16439203,16337676,18205260,18115669,FALSE
"12280","NC_044058.1",12280,2,2,0,1,16623080,16223080,30333632,29933632,FALSE
"12281","NC_044058.1",12281,2,1,0,2,16461521,16461390,16464728,16464597,FALSE
"12282","NC_044058.1",12282,2,2,0,1,16549877,16446531,19133539,19030193,FALSE
"12283","NC_044058.1",12283,1,1,0,1,16502314,16502298,16502726,16502710,FALSE
"12284","NC_044058.1",12284,3,2,0,2,16514820,16514616,16519926,16519722,FALSE
"12285","NC_044058.1",12285,6,3,0,4,16881027,16481754,20622073,20206991,FALSE
"12286","NC_044058.1",12286,1,1,0,1,16669521,16482844,21335827,21149150,FALSE
"12287","NC_044058.1",12287,1,1,0,1,16630169,16620517,16871449,16861797,FALSE
"12288","NC_044058.1",12288,1,1,0,1,16818708,16488358,25077451,24747101,FALSE
"12289","NC_044058.1",12289,4,2,0,4,17094484,16075344,27948332,26890661,FALSE
"12290","NC_044058.1",12290,1,1,0,1,16802374,16580726,22343578,22121930,FALSE
"12291","NC_044058.1",12291,1,1,0,1,16704197,16679417,17323682,17298902,FALSE
"12292","NC_044058.1",12292,2,2,0,1,16719858,16719854,16719963,16719959,FALSE
"12293","NC_044058.1",12293,1,1,0,1,16735391,16733914,16772165,16770688,FALSE
"12294","NC_044058.1",12294,2,2,0,1,16764911,16763896,16790187,16789172,FALSE
"12295","NC_044058.1",12295,1,1,0,1,16869175,16683373,21514217,21328415,FALSE
"12296","NC_044058.1",12296,2,2,0,1,16939007,16674588,23549349,23284930,FALSE
"12297","NC_044058.1",12297,5,2,0,3,16996824,16781202,19127317,19036844,FALSE
"12298","NC_044058.1",12298,1,1,0,1,16897532,16771490,20048573,19922531,FALSE
"12299","NC_044058.1",12299,1,1,0,1,16851408,16833292,17304217,17286101,FALSE
"12300","NC_044058.1",12300,1,1,0,1,16854639,16830571,17456059,17431991,FALSE
"12301","NC_044058.1",12301,1,1,0,1,17096043,16696041,29234921,28834919,FALSE
"12302","NC_044058.1",12302,1,1,0,1,16949152,16843126,19599779,19493753,FALSE
"12303","NC_044058.1",12303,1,1,0,1,16934652,16934510,16938213,16938071,FALSE
"12304","NC_044058.1",12304,1,1,0,1,17049806,16851930,21996702,21798826,FALSE
"12305","NC_044058.1",12305,1,1,0,1,17072575,16842001,22836948,22606374,FALSE
"12306","NC_044058.1",12306,4,1,0,4,17169331,16139368,28438652,27741543,FALSE
"12307","NC_044058.1",12307,3,3,0,1,17049663,17048973,17052054,17051364,FALSE
"12308","NC_044058.1",12308,2,2,0,1,17263623,16901391,26319003,25956771,FALSE
"12309","NC_044058.1",12309,1,1,0,1,17148980,17148962,17149421,17149403,FALSE
"12310","NC_044058.1",12310,1,1,0,1,17291075,17051744,23274193,23034862,FALSE
"12311","NC_044058.1",12311,1,1,0,1,17186095,17170438,17576411,17560754,FALSE
"12312","NC_044058.1",12312,1,1,0,1,17196999,17195278,17239982,17238261,FALSE
"12313","NC_044058.1",12313,1,1,0,1,17231401,17231383,17231803,17231785,FALSE
"12314","NC_044058.1",12314,1,1,0,1,17337264,17136693,22351497,22150926,FALSE
"12315","NC_044058.1",12315,7,2,0,5,17838037,16901391,26709325,25956771,FALSE
"12316","NC_044058.1",12316,3,3,0,1,17276884,17276034,17277857,17277007,FALSE
"12317","NC_044058.1",12317,1,1,0,1,17326622,17254140,19118203,19045721,FALSE
"12318","NC_044058.1",12318,1,1,0,1,17298291,17294435,17372007,17368151,FALSE
"12319","NC_044058.1",12319,1,1,0,1,17434300,17245678,22149865,21961243,FALSE
"12320","NC_044058.1",12320,3,2,0,3,17854755,17179177,28348051,27530374,FALSE
"12321","NC_044058.1",12321,4,1,0,2,17433459,17433229,17437968,17437777,FALSE
"12322","NC_044058.1",12322,2,2,0,1,17437731,17436185,17455479,17453933,FALSE
"12323","NC_044058.1",12323,2,1,0,2,17443503,17443497,17443664,17443658,FALSE
"12324","NC_044058.1",12324,1,1,0,1,17473075,17433619,18459499,18420043,FALSE
"12325","NC_044058.1",12325,3,3,1,1,17457790,17455940,17492610,17490760,FALSE
"12326","NC_044058.1",12326,3,3,0,2,17585081,17397622,21701937,21529178,FALSE
"12327","NC_044058.1",12327,1,1,0,1,17548615,17500345,18755269,18706999,FALSE
"12328","NC_044058.1",12328,1,1,0,1,17679560,17377898,25221095,24919433,FALSE
"12329","NC_044058.1",12329,2,2,0,1,17729876,17329876,29955424,29555424,FALSE
"12330","NC_044058.1",12330,1,1,1,1,17542727,17540703,17593329,17591305,FALSE
"12331","NC_044058.1",12331,1,1,0,1,17609407,17549307,19111900,19051800,FALSE
"12332","NC_044058.1",12332,1,1,0,1,17585903,17580777,17714039,17708913,FALSE
"12333","NC_044058.1",12333,1,1,0,1,17631247,17631145,17633773,17633671,FALSE
"12334","NC_044058.1",12334,15,2,0,11,18024903,17204549,28274713,27202418,FALSE
"12335","NC_044058.1",12335,2,1,0,2,18127713,17499457,29234648,28549084,FALSE
"12336","NC_044058.1",12336,1,1,0,1,17720000,17719988,17720116,17720104,FALSE
"12337","NC_044058.1",12337,1,1,0,1,17807253,17666598,21323305,21182650,FALSE
"12338","NC_044058.1",12338,1,1,0,1,17824636,17658740,21972036,21806140,FALSE
"12339","NC_044058.1",12339,5,3,0,2,17818531,17727534,19108878,19055046,FALSE
"12340","NC_044058.1",12340,1,1,0,1,17879418,17680380,22855351,22656313,FALSE
"12341","NC_044058.1",12341,2,2,0,1,17873379,17718287,21750674,21595582,FALSE
"12342","NC_044058.1",12342,1,1,0,1,17980752,17674446,25638388,25332082,FALSE
"12343","NC_044058.1",12343,3,3,3,1,17831834,17831216,17833271,17832653,FALSE
"12344","NC_044058.1",12344,2,1,0,2,18014708,17755821,23329585,23011626,FALSE
"12345","NC_044058.1",12345,5,2,0,3,17940748,17940038,17941056,17940346,FALSE
"12346","NC_044058.1",12346,2,2,0,1,17974582,17929014,19104917,19059349,FALSE
"12347","NC_044058.1",12347,1,1,0,1,18012152,17940019,19815290,19743157,FALSE
"12348","NC_044058.1",12348,1,1,0,1,18030100,17948228,20076876,19995004,FALSE
"12349","NC_044058.1",12349,1,1,0,1,18003845,17988968,18375697,18360820,FALSE
"12350","NC_044058.1",12350,2,1,0,2,17997277,17996683,18012113,18011519,FALSE
"12351","NC_044058.1",12351,1,1,0,1,18037022,17986154,19307692,19256824,FALSE
"12352","NC_044058.1",12352,1,1,0,1,18213577,17873709,26687711,26347843,FALSE
"12353","NC_044058.1",12353,2,1,0,1,18055340,18055010,18060315,18060083,FALSE
"12354","NC_044058.1",12354,1,1,0,1,18064905,18064712,18069692,18069499,FALSE
"12355","NC_044058.1",12355,1,1,0,1,18148388,17982564,22293969,22128145,FALSE
"12356","NC_044058.1",12356,2,2,0,1,18269008,17869008,30897745,30497745,FALSE
"12357","NC_044058.1",12357,4,2,0,2,18436144,17900522,28407830,27836263,FALSE
"12358","NC_044058.1",12358,3,1,0,3,18558896,18033371,24872507,24424514,FALSE
"12359","NC_044058.1",12359,3,3,0,1,18204813,18201115,18280902,18277204,FALSE
"12360","NC_044058.1",12360,1,1,0,1,18238761,18238727,18239528,18239494,FALSE
"12361","NC_044058.1",12361,2,2,0,1,18400793,18083601,26330586,26013394,FALSE
"12362","NC_044058.1",12362,1,1,0,1,18249612,18247946,18280172,18278506,FALSE
"12363","NC_044058.1",12363,2,2,0,1,18272106,18272077,18272732,18272703,FALSE
"12364","NC_044058.1",12364,34,3,3,22,18323130,18321598,18342897,18341371,TRUE
"12365","NC_044058.1",12365,3,3,0,1,18352220,18350138,18389676,18387594,FALSE
"12366","NC_044058.1",12366,1,1,0,1,18357004,18356992,18357292,18357280,FALSE
"12367","NC_044058.1",12367,1,1,0,1,18529397,18297895,24316956,24085454,FALSE
"12368","NC_044058.1",12368,92,3,18,30,18414579,18413701,18414972,18414094,TRUE
"12369","NC_044058.1",12369,2,2,0,1,18415919,18415835,18418036,18417952,FALSE
"12370","NC_044058.1",12370,2,2,0,1,18416299,18416223,18418016,18417940,FALSE
"12371","NC_044058.1",12371,2,2,0,1,18432495,18432484,18432656,18432645,FALSE
"12372","NC_044058.1",12372,1,1,0,1,18643582,18321388,26698417,26376223,FALSE
"12373","NC_044058.1",12373,1,1,0,1,18701731,18301692,30860018,30459979,FALSE
"12374","NC_044058.1",12374,12,3,0,10,19368604,18303186,30360488,29562276,FALSE
"12375","NC_044058.1",12375,5,3,0,2,18542442,18540918,18564465,18562941,FALSE
"12376","NC_044058.1",12376,4,2,0,4,18558041,18557159,18561622,18560740,FALSE
"12377","NC_044058.1",12377,1,1,0,1,18593987,18593973,18594313,18594299,FALSE
"12378","NC_044058.1",12378,6,1,0,6,18687525,18687517,18687684,18687676,FALSE
"12379","NC_044058.1",12379,1,1,0,1,18831134,18546016,25959064,25673946,FALSE
"12380","NC_044058.1",12380,6,3,0,4,18689581,18689057,18694418,18693894,FALSE
"12381","NC_044058.1",12381,1,1,0,1,18852444,18795153,20283919,20226628,FALSE
"12382","NC_044058.1",12382,8,3,0,5,19369058,18701194,27830282,26749462,FALSE
"12383","NC_044058.1",12383,6,3,0,5,19480834,18687371,28943323,27966122,FALSE
"12384","NC_044058.1",12384,2,2,0,1,18894460,18859768,19761742,19727050,FALSE
"12385","NC_044058.1",12385,7,3,0,5,19312383,18781551,24436745,23914512,FALSE
"12386","NC_044058.1",12386,3,2,0,3,19124772,18933659,21253720,21133403,FALSE
"12387","NC_044058.1",12387,1,1,0,1,18998821,18980509,19456599,19438287,FALSE
"12388","NC_044058.1",12388,2,1,0,2,19130395,18998458,21612805,21433647,FALSE
"12389","NC_044058.1",12389,2,1,0,2,19102569,19040004,20153881,20096473,FALSE
"12390","NC_044058.1",12390,16,3,0,14,19643687,18683134,30888992,29602988,FALSE
"12391","NC_044058.1",12391,15,3,0,11,19831556,18881496,29438414,28392427,FALSE
"12392","NC_044058.1",12392,1,1,0,1,19100569,19063357,20010141,19972929,FALSE
"12393","NC_044058.1",12393,5,3,0,4,19145953,19017973,22329519,22140128,FALSE
"12394","NC_044058.1",12394,1,1,0,1,19083561,19080365,19144483,19141287,FALSE
"12395","NC_044058.1",12395,1,1,0,1,19198855,18965071,25025350,24791566,FALSE
"12396","NC_044058.1",12396,1,1,0,1,19110450,19053474,20517211,20460235,FALSE
"12397","NC_044058.1",12397,1,1,0,1,19088596,19075324,19404982,19391710,FALSE
"12398","NC_044058.1",12398,2,1,0,2,19121444,19042480,21081720,21002489,FALSE
"12399","NC_044058.1",12399,1,1,0,1,19209810,18954116,25593189,25337495,FALSE
"12400","NC_044058.1",12400,2,2,0,1,19127452,19036264,21407154,21315966,FALSE
"12401","NC_044058.1",12401,4,2,0,3,19369058,18855479,27952789,27192939,FALSE
"12402","NC_044058.1",12402,1,1,0,1,19097409,19066319,19874650,19843560,FALSE
"12403","NC_044058.1",12403,4,2,0,2,19229564,18934584,26598146,26231687,FALSE
"12404","NC_044058.1",12404,2,2,0,1,19101673,19062631,20067843,20028810,FALSE
"12405","NC_044058.1",12405,1,1,0,1,19196122,19136702,20681629,20622209,FALSE
"12406","NC_044058.1",12406,2,2,0,1,19251462,19139674,22046145,21934357,FALSE
"12407","NC_044058.1",12407,2,2,0,1,19264705,19184921,21259309,21179525,FALSE
"12408","NC_044058.1",12408,2,2,0,2,19324713,19184367,21544995,21433895,FALSE
"12409","NC_044058.1",12409,1,1,0,1,19312613,19193333,22294622,22175342,FALSE
"12410","NC_044058.1",12410,2,2,0,1,19310662,19212235,21771334,21672907,FALSE
"12411","NC_044058.1",12411,1,1,0,1,19362051,19193014,23586665,23417628,FALSE
"12412","NC_044058.1",12412,1,1,0,1,19283018,19282992,19283675,19283649,FALSE
"12413","NC_044058.1",12413,4,3,1,2,19359611,19358261,19378225,19376875,FALSE
"12414","NC_044058.1",12414,2,2,0,1,19403318,19403312,19403480,19403474,FALSE
"12415","NC_044058.1",12415,1,1,0,1,19442427,19434881,19631077,19623531,FALSE
"12416","NC_044058.1",12416,1,1,0,1,19441716,19440989,19459817,19459090,FALSE
"12417","NC_044058.1",12417,1,1,0,1,19460354,19460290,19461088,19461024,FALSE
"12418","NC_044058.1",12418,4,1,1,4,19510167,19445057,21137918,21072808,FALSE
"12419","NC_044058.1",12419,9,3,0,4,19529447,19528357,19529878,19528788,FALSE
"12420","NC_044058.1",12420,2,2,0,1,19595017,19524769,21350688,21280440,FALSE
"12421","NC_044058.1",12421,2,2,0,1,19724147,19434724,26959273,26669850,FALSE
"12422","NC_044058.1",12422,1,1,0,1,19592140,19592024,19594947,19594831,FALSE
"12423","NC_044058.1",12423,1,1,0,1,19641889,19557079,21762119,21677309,FALSE
"12424","NC_044058.1",12424,1,1,0,1,19686683,19559326,22870446,22743089,FALSE
"12425","NC_044058.1",12425,5,3,0,1,19634253,19633345,19635733,19634825,FALSE
"12426","NC_044058.1",12426,1,1,0,1,19729905,19564209,23872304,23706608,FALSE
"12427","NC_044058.1",12427,2,2,0,1,19695045,19671277,20289146,20265378,FALSE
"12428","NC_044058.1",12428,1,1,0,1,19777358,19625272,23558570,23406484,FALSE
"12429","NC_044058.1",12429,2,2,0,1,19888369,19552251,28291322,27955204,FALSE
"12430","NC_044058.1",12430,2,2,0,1,19762623,19742450,20266852,20246679,FALSE
"12431","NC_044058.1",12431,1,1,0,1,19775123,19775113,19775391,19775381,FALSE
"12432","NC_044058.1",12432,3,3,0,1,19776357,19775699,19777984,19777326,FALSE
"12433","NC_044058.1",12433,15,1,0,15,19788205,19788196,19788372,19788363,FALSE
"12434","NC_044058.1",12434,9,1,0,9,19788210,19788203,19788351,19788344,FALSE
"12435","NC_044058.1",12435,1,1,0,1,19859111,19792776,21515347,21449012,FALSE
"12436","NC_044058.1",12436,1,1,0,1,19853625,19853087,19854488,19853950,FALSE
